"_id","title","slug","category","word_count","content","published_at","source_feed","author","views","status"
"6a8364a3d33898b641096b77","Andy Burnham says Cambridge row needs scrutiny, not abuse","andy-burnham-cambridge-row-scrutiny-not-abuse","World","516","Cambridge chancellor Chris Smith has called for plagiarism allegations against academic Jason Arday to be examined properly, while warning against what he described as a racist online pile-on following the professor’s death.

## Andy Burnham and the Cambridge response

Speaking to the BBC, Smith said it was important that claims of plagiarism were rigorously investigated. At the same time, he said it was also right to refuse to join in what he called a racist feeding frenzy over a particular academic. He did not name Arday directly in the comments.

The remarks came after Arday was found dead at home in London on Friday, days after resigning from his post at Cambridge. Arday had stepped down on Aug. 5 after accusations that parts of his doctoral thesis had been plagiarised were widely reported in the media.

Arday was Cambridge’s youngest-ever black professor, a detail that has sharpened concern about how the case has been handled and discussed publicly. The university is now facing mounting questions over both its response to the allegations and its treatment of the academic.

## What happened to Jason Arday

According to the supplied report, Arday said he had reached the limits of what any person should reasonably be expected to endure. After his death, his family blamed what they called a misinformation campaign.

The controversy has since spread beyond the university itself. By Monday morning, an online fundraising page for Arday’s family had raised more than £146,000. A petition demanding a public inquiry into the media coverage had gathered almost 32,400 signatures.

These reactions show how quickly a university disciplinary or reputational dispute can become a much wider public issue when race, media scrutiny and institutional trust overlap. In this case, the debate is not only about whether plagiarism allegations were properly examined, but also about how those allegations were framed and amplified.

## Why the case matters

The episode has put Cambridge under pressure to explain its handling of the affair, particularly because the accusations emerged publicly before Arday’s death and drew strong reactions from different sides. Smith’s comments suggest the university wants to separate two questions: whether plagiarism claims deserve investigation, and whether the public response crossed into racism.

The BBC also reported that James Cleverly said that quite possibly some of the scrutiny faced by Arday was motivated by racism. He added, according to the report, that the situation would never have come this far if people within the university establishment had acted differently.

Outside the university, Stand Up To Racism was due to hold a vigil in London’s Trafalgar Square on Monday evening and another in Cambridge.

The death has also prompted broader reflection on the treatment of black academics and the way allegations can escalate once they enter the public arena. For Cambridge, the immediate challenge is to address the questions over process and tone while the case continues to draw attention.

For now, the publicly available information points to two parallel developments: the allegations themselves remain a matter of scrutiny, and the fallout from the coverage has become a separate controversy in its own right.","2026-08-17T11:27:27.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a8321f98c178f9cec00ae34","Business update: Robert Smith, Olly Alexander Paris Paloma also among","business-update-robert-smith-olly-alexander-paris-paloma-also-among","Business","39","Robert Smith, Olly Alexander and Paris Paloma also among signatories to letter saying exploitation of Rosebank and Jackdaw fields defies climate reality Business live – latest updates More than 200 musicians including Massive Attack and Brian Eno have written","2026-08-17T11:16:28.000Z","https://www.theguardian.com/uk/business/rss","Novexa News Desk","0","draft"
"6a83b59ec2bb52772d9044f0","World update: President Trump wants curtail military exercises with South","world-update-president-trump-wants-curtail-military-exercises-with-south","World","30","President Trump wants to curtail military exercises with South Korea, saying they were hostile to North Korea. But under Mr. Kim, the North has become increasingly belligerent toward the South.","2026-08-17T10:57:48.000Z","https://rss.nytimes.com/services/xml/rss/nyt/World.xml","Novexa News Desk","0","draft"
"6a82f0c114d0e10ace4c7a2c","PM Shehbaz appreciates Trump’s support for Makkah defence pact","pm-shehbaz-appreciates-trump-s-support-for-makkah-defence-pact","Pakistan","17","Also praises Trump for his 'courageous leadership', says it helped 'avert a nuclear catastrophe in South Asia'","2026-08-17T01:04:10.000Z","https://tribune.com.pk/feed/pakistan","Novexa News Desk","0","draft"
"6a8201ad2dd7251940f5a169","Business update: Suppliers could factor water scarcity into charges part","business-update-suppliers-could-factor-water-scarcity-into-charges-part","Business","39","Suppliers could factor water scarcity into charges as part of Ofwat proposal to reduce consumption Water companies could be allowed to raise bills for customers during periods of drought under proposals being considered by the sector’s regulator for England","2026-08-16T16:28:00.000Z","https://www.theguardian.com/uk/business/rss","Novexa News Desk","0","draft"
"6a81ec927beb28083ea3da09","World update: Friday, Italian police said they'd recovered three paintings","world-update-friday-italian-police-said-they-d-recovered-three-paintings","World","31","On Friday, Italian police said they'd recovered three paintings stolen from a museum near the city of Parma. By Saturday night, thieves in Sicily had made off with four more masterpieces.","2026-08-16T16:27:54.000Z","https://feeds.npr.org/1001/rss.xml","Novexa News Desk","0","draft"
"6a81de85f009c0664f82eadd","World update: Hundreds migrants have again attempted cross from Morocco","world-update-hundreds-migrants-have-again-attempted-cross-from-morocco","World","32","Hundreds of migrants have again attempted to cross from Morocco into the Spanish territory of Ceuta. This time, Moroccan officials fended them off, raising new questions about the crossing of July 30.","2026-08-16T15:38:22.000Z","https://feeds.npr.org/1001/rss.xml","Novexa News Desk","0","draft"
"6a814ade1eaa8714d9b51a93","Sports update: AUSTRALIAN opener Jake Weatherald bowled Bangladesh pacer Hasan","sports-update-australian-opener-jake-weatherald-bowled-bangladesh-pacer-hasan","Sports","42","AUSTRALIAN opener Jake Weatherald is bowled by Bangladesh pacer Hasan Mahmud during the first Test at the Marrara Stadium on Saturday.—AFP DARWIN: Spinner Mehidy Hasan Miraz took the key wicket of Steve Smith to reduce Australia to 161-4 after the third day","2026-08-16T05:12:18.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a8143d8a30a36ef682e885e","Pakistan update: GILGIT: Climate change-induced shifts weather patterns have worsened","pakistan-update-gilgit-climate-change-induced-shifts-weather-patterns-have-worsened","Pakistan","34","GILGIT: Climate change-induced shifts in weather patterns have worsened conditions on the peaks of the Karakoram Range in Gilgit-Baltistan, creating serious difficulties for mountaineers. No climber managed to summit the world’s second-highest mountain, K2","2026-08-16T03:17:22.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a8127bb31b7ec70c09a69e9","World update: Three children among dead Lebanese Salam says slain","world-update-three-children-among-dead-lebanese-salam-says-slain","World","38","• Three children among the dead • Lebanese PM Salam says slain women, children were not ‘military infrastructure’; President Aoun calls strikes a ‘clear message’ ahead of Rome talks • Hezbollah vows ‘appropriate’ response, rejects direct negotiations BEIRUT","2026-08-16T02:54:13.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a81faa90c979366910746e8","World update: Converts describe demanding form capturing nature very close","world-update-converts-describe-demanding-form-capturing-nature-very-close","World","44","Converts describe a demanding form of capturing nature very close up that has grown in popularity in last few years Vote here for your favourite invertebrate of the year “I always just pray ‘please don’t fly away’,” says Dara Ojo. As a wildlife photographer","2026-08-15T14:00:01.000Z","https://www.theguardian.com/uk/technology/rss","Novexa News Desk","0","draft"
"6a8077ed5ba597608ee40330","Pakistan update: Rescuers combed through debris survivors Saturday after powerful","pakistan-update-rescuers-combed-through-debris-survivors-saturday-after-powerful","Pakistan","36","Rescuers combed through debris for survivors on Saturday after a powerful earthquake struck off Indonesia’s eastern Flores island, killing at least 47 people, according to disaster officials. The national disaster management agency (BNPB) raised the death","2026-08-15T13:59:24.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a8069de2e837b6008a3c5ac","Pakistan update: PML-N supremo former prime minister Nawaz Sharif said","pakistan-update-pml-n-supremo-former-prime-minister-nawaz-sharif-said","Pakistan","36","PML-N supremo and former prime minister Nawaz Sharif said on Saturday that while political differences between opponents were common during elections, they should never turn into animosity, apparently referring to the deepening differences between the ruling","2026-08-15T13:15:24.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a8070e40a5def06a9b07a18","World update: Belgian would first non-Scot role since Berti Vogts","world-update-belgian-would-first-non-scot-role-since-berti-vogts","World","42","Belgian would be first non-Scot in role since Berti Vogts Scotland face Slovenia on 26 September in Nations League The Scottish Football Association hopes to name the Belgian Sébastien Pocognoli as the successor to Steve Clarke as manager early next week. The","2026-08-15T13:09:59.000Z","https://www.theguardian.com/football/rss","Novexa News Desk","0","draft"
"6a8062d94d2d1fa915876089","Pakistan update: Rescuers combed through debris survivors after powerful earthquake","pakistan-update-rescuers-combed-through-debris-survivors-after-powerful-earthquake","Pakistan","36","Rescuers combed through debris for survivors after a powerful earthquake struck off Indonesia’s Flores Island on Saturday, killing at least 38 people, according to a disaster official. Suharyanto, head of Indonesia’s national disaster mitigation agency, said","2026-08-15T11:19:30.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a805bce6ccbe17f01a318f3","World update: Spain World winner signs five-year deal ‘I’m delighted","world-update-spain-world-winner-signs-five-year-deal-i-m-delighted","World","38","Spain World Cup winner signs five-year deal ‘I’m delighted to be beginning a new adventure’ Paris Saint-Germain have signed Spain’s World Cup-winning ⁠forward Ferran Torres from Barcelona on a contract until 2031. Financial ​details were not disclosed, but","2026-08-15T10:23:24.000Z","https://www.theguardian.com/football/rss","Novexa News Desk","0","draft"
"6a7fd63a29e6e11c9e180771","Pakistan update: PPDA calls nationwide strike planned from today Higher","pakistan-update-ppda-calls-nationwide-strike-planned-from-today-higher","Pakistan","42","• PPDA calls off nationwide strike planned from today • Higher margin to take effect from Sept 1 ISLAMABAD: In a move aimed at averting a nationwide strike by petroleum dealers, the Economic Coordination Com­mittee (ECC) of the federal cabinet on Friday","2026-08-15T02:35:55.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7fe449b9fb39bc541647b2","Pakistan update: govt functionary thinks discussion could precursor proposed 28th","pakistan-update-govt-functionary-thinks-discussion-could-precursor-proposed-28th","Pakistan","37","• Top govt functionary thinks discussion could be precursor to proposed 28th Constitutional Amendment • Proposals include bringing Karachi, Gwadar under federal control; splitting Punjab into three, KP into two units ISLAMABAD: There is a serious debate","2026-08-15T02:33:50.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7fcf2e3117abfd62fe6ea7","Pakistan update: Pakistan Transport Council ‘calls off’ wheel-jam after government","pakistan-update-pakistan-transport-council-calls-off-wheel-jam-after-government","Pakistan","38","• Pakistan Transport Council ‘calls off’ wheel-jam after government accepts their eight demands • Oil tankers association also dissociates itself from strike after Ogra agrees to terms ISLAMABAD: A section of goods transporters on Friday called off its","2026-08-15T02:28:55.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a800e74aaa75a7b64c58ba0","World update: Urges Americans accept higher prices stop Iran going","world-update-urges-americans-accept-higher-prices-stop-iran-going","World","43","• Urges Americans to accept higher gas prices to stop Iran going nuclear • UAE accuses Tehran of attacking two vessels; shipping in the strait comes to near standstill • Riyadh, Abu Dhabi, Doha condemn strikes, demand unconditional return to free navigation •","2026-08-15T02:18:53.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a80006a65cd6508fd0ea676","World update: MELBOURNE: Zealand became latest nation withdraw support FIFA","world-update-melbourne-zealand-became-latest-nation-withdraw-support-fifa","World","36","MELBOURNE: New Zealand became the latest nation to withdraw its support for FIFA President Gianni Infantino’s reelection bid on Friday over the aborted commercial rights stake sale plan, while Oceania’s confederation cautiously backed the governing body’s","2026-08-15T00:01:25.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a80076db6ea4bf23f4804da","Pakistan update: AMSTELVEEN (Netherl­ands): Men’s World starts Saturday with Pakistan","pakistan-update-amstelveen-netherl-ands-men-s-world-starts-saturday-with-pakistan","Pakistan","43","AMSTELVEEN (Netherl­ands): The FIH Men’s World Cup starts on Saturday with Pakistan set to start their campaign in the global event with a clash against England. The 16th edition of the Aug 15-30 global showpiece will be hosted jointly by the Netherlands and","2026-08-15T00:01:24.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7ff95e15e157b54a831f77","Pakistan update: LONDON: Pakistan Test captain Babar Azam advised take","pakistan-update-london-pakistan-test-captain-babar-azam-advised-take","Pakistan","42","LONDON: Pakistan Test captain Babar Azam was advised to take no further part in the team’s three-day practice match against the Professional County Club (PCC) Select XI on Friday after being struck on the right hand, the Pakistan Cricket Board said. According","2026-08-15T00:01:24.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7fdd3d822d699a1de9198a","Pakistan update: KARACHI: State Bank Pakistan Governor Jameel Ahmad said","pakistan-update-karachi-state-bank-pakistan-governor-jameel-ahmad-said","Pakistan","41","KARACHI: State Bank of Pakistan Governor Jameel Ahmad has said that the country is continuing to move from economic stabilisation towards sustainable growth and will achieve up to 4.5 per cent GDP growth in FY27. Addressing a gathering to commemorate the","2026-08-15T00:01:17.000Z","https://www.dawn.com/feeds/business","Novexa News Desk","0","draft"
"6a7f57a55a641161c4049be3","Pakistan update: Pakistan Petroleum Dealers’ Association (PPDA) Friday called plans","pakistan-update-pakistan-petroleum-dealers-association-ppda-friday-called-plans","Pakistan","43","The Pakistan Petroleum Dealers’ Association (PPDA) on Friday called off its plans to begin a strike on Saturday after the government approved a proposed revision in the dealers’ margins. The nod for the revision was also confirmed by the finance ministry in a","2026-08-14T16:35:19.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7f5eac3b8f7c4dd2e30d8f","Sports update: Confirmed deal values club whole £5.5bn Amit Bhatia","sports-update-confirmed-deal-values-club-whole-5-5bn-amit-bhatia","Sports","43","Confirmed deal values club as a whole at £5.5bn Amit Bhatia will become club’s new vice-chairman Liverpool’s owner, Fenway Sports Group, has confirmed it has agreed the sale of 30% of the club to a consortium including Amit Bhatia, the Amazon founder Jeff","2026-08-14T16:00:31.000Z","https://www.theguardian.com/football/rss","Novexa News Desk","0","draft"
"6a7f2d78f5ee4dceb5093a9b","Pakistan update: Prime Minister Shehbaz Sharif called President Asif Zardari","pakistan-update-prime-minister-shehbaz-sharif-called-president-asif-zardari","Pakistan","41","Prime Minister Shehbaz Sharif called on President Asif Ali Zardari in Islamabad on Friday and briefed him on a recently signed defence pact between Pakistan, Saudi Arabia and Turkiye, according to a statement issued by the Presidency. For his part, President","2026-08-14T14:42:23.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7f266cbffea66e1f6d81d4","Pakistan update: Felicitations poured from other nations Friday Pakistan celebrated","pakistan-update-felicitations-poured-from-other-nations-friday-pakistan-celebrated","Pakistan","40","Felicitations poured in from other nations on Friday as Pakistan celebrated 79 years of independence. World leaders and diplomats, from the Iranian president to US State Secretary Marco Rubio, not just wished Pakistan and its people on the country’s 80th","2026-08-14T14:13:05.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7f0a4db2f8857d33dcfa5b","Business update: blade broke shortly after takeoff July flight from","business-update-blade-broke-shortly-after-takeoff-july-flight-from","Business","42","Fan blade broke off shortly after takeoff on 10 July flight from Greece to Germany, preliminary findings show Business live – latest updates Broken engine parts were responsible for shattering a window on a Ryanair plane, causing a passenger to be partly","2026-08-14T10:28:10.000Z","https://www.theguardian.com/uk/business/rss","Novexa News Desk","0","draft"
"6a7f3b844e926dbad5db6688","World update: TL;DR Pros: Closely listens what fans provides Blends","world-update-tl-dr-pros-closely-listens-what-fans-provides-blends","World","42","TL;DR Pros: Closely listens to what fans ask for and provides it Blends creative new features into a tried-and-true formula Alternative Acts make for a less predictable experience Embraces the love for lore with a full expanded universe New allies (and co-op)","2026-08-14T05:30:07.000Z","https://www.dawn.com/feeds/tech","Novexa News Desk","0","draft"
"6a7eaee9411ce2771a9a0f38","World update: North Korea warned Friday could respond with level","world-update-north-korea-warned-friday-could-respond-with-level","World","39","North Korea warned on Friday it could respond with “a new level of deterrent” to upcoming joint US-South Korea drills simulating battle against Pyongyang’s troops battle-hardened from deployment in the Russia-Ukraine war. The 11-day exercises due to begin on","2026-08-14T05:09:26.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7e99cdb0773efbff7d5940","World update: DARWIN: Bangladesh savoured their first taste Test cricket","world-update-darwin-bangladesh-savoured-their-first-taste-test-cricket","World","46","DARWIN: Bangladesh savoured their first taste of Test cricket in Australia for 23 years on Thursday as they skittled the world’s top-ranked side for less than 200 and went to stumps in command at 96 for one on the first day of the series-opener in Darwin","2026-08-14T03:51:44.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7e7dafaadd24d37cd6c416","Pakistan update: Rabiul Awwal moon sighted, Eid-i-Miladun Nabi will fall","pakistan-update-rabiul-awwal-moon-sighted-eid-i-miladun-nabi-will-fall","Pakistan","39","The Rabiul Awwal moon was not sighted, and Eid-i-Miladun Nabi will fall on August 26, Central Ruet-i-Hilal Committee Chairman Maulana Abdul Khabeer Azad announced on Thursday. The announcement was made following a meeting of the committee in Islamabad, while","2026-08-13T17:59:57.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a80a21ee7ef71c95334bcf6","World update: Disciplinary proceedings under after security concerns raised over","world-update-disciplinary-proceedings-under-after-security-concerns-raised-over","World","34","Disciplinary proceedings under way after security concerns raised over reported visits to official residence France has opened disciplinary proceedings against its ambassador to Central African Republic over allegations of misconduct, after claims he brought","2026-08-13T14:21:52.000Z","https://www.theguardian.com/world/rss","Novexa News Desk","0","draft"
"6a7d4f5397bbcbc95c49c4d5","Pakistan update: Pakistan Greens’ pacer Naseem Shah celebrates after taking","pakistan-update-pakistan-greens-pacer-naseem-shah-celebrates-after-taking","Pakistan","39","Pakistan Greens’ pacer Naseem Shah (C) celebrates after taking a wicket during the National Champions Cup match against Pakistan Whites at the Multan Cricket Stadium.—APP MULTAN: Fakhar Zaman struck a brisk century to set up PCB Greens’ five-wicket victory","2026-08-13T03:55:58.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7d5d6468a009e35142941d","Pakistan update: LONDON: Pakistan’s Awais Zafar bats nets during training","pakistan-update-london-pakistan-s-awais-zafar-bats-nets-during-training","Pakistan","42","LONDON: Pakistan’s Awais Zafar bats in the nets during a training session at the Kent County Cricket Club on Wednesday.—Courtesy PCB LONDON: Pakistan have received a major boost ahead of the first Test in England as experienced batter Shan Masood returned to","2026-08-13T03:44:16.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7d3a3e8351460afda947d3","Pakistan update: ISLAMABAD: federal government considering converting Shaheed-i-Millat Sec","pakistan-update-islamabad-federal-government-considering-converting-shaheed-i-millat-sec","Pakistan","36","ISLAMABAD: The federal government is considering converting the Shaheed-i-Millat Secretariat building into a luxury hotel, as Prime Minister Shehbaz Sharif has formed a high-profile committee to examine the proposal. Sources in the Ministry of Housing and","2026-08-13T03:27:34.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7d2c2ed300def45c54ec61","Pakistan update: Taliban chief reportedly warned outfit halt attacks risk","pakistan-update-taliban-chief-reportedly-warned-outfit-halt-attacks-risk","Pakistan","40","• Taliban chief reportedly warned outfit to halt attacks or risk losing support • UN report points to training links involving TTP, BLA, Al Qaeda • ISIL-K attacks decline in Afghanistan, but increase in Pakistan ISLAMABAD: The Afg­han Taliban’s continued","2026-08-13T02:27:40.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7cece47fdb27562890553c","World update: Uefa Super Cup: Paris Saint-Germain Aston Villa Kvaratskhelia","world-update-uefa-super-cup-paris-saint-germain-aston-villa-kvaratskhelia","World","46","Uefa Super Cup: Paris Saint-Germain 2-1 Aston Villa Kvaratskhelia 20, Doué 62; Madjo 45 Luis Enrique says it doesn’t matter what sport he is playing – football, tennis, padel or parchis, a board game – he wants to win every game, all the time. In Paris","2026-08-12T21:07:02.000Z","https://www.theguardian.com/football/rss","Novexa News Desk","0","draft"
"6a7cf3eda0434fd074a5265a","World update: Midfielder takes confidence from World performances Anderson intent","world-update-midfielder-takes-confidence-from-world-performances-anderson-intent","World","39","Midfielder takes confidence from World Cup performances Anderson intent on making impact for City Elliot Anderson has admitted ­England’s World Cup semi-final defeat to Argentina still pains him, but is hoping to use the confidence from his performances at","2026-08-12T21:00:39.000Z","https://www.theguardian.com/football/rss","Novexa News Desk","0","draft"
"6a7d1e1e39d88447c0c40850","Pakistan update: ISLAMABAD: Headed former prime minister Shahid Khaqan Abbasi","pakistan-update-islamabad-headed-former-prime-minister-shahid-khaqan-abbasi","Pakistan","36","ISLAMABAD: Headed by former prime minister Shahid Khaqan Abbasi, Awaam Pakistan has challenged the Election Commission of Pakistan’s (ECP) decision to delist the party over its alleged failure to hold intra-party elections, calling the move “arbitrary","2026-08-12T19:23:52.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7cad9b102158c7513b56f4","Pakistan update: Turkish President Recep Tayyip Erdogan said Wednesday that","pakistan-update-turkish-president-recep-tayyip-erdogan-said-wednesday-that","Pakistan","39","Turkish President Recep Tayyip Erdogan said on Wednesday that he hoped more countries would join a defence agreement signed last week between Turkiye, Saudi Arabia and Pakistan, aimed at stabilising a region wracked by conflict. The Makkah Joint Defence","2026-08-12T17:14:50.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7ca697d51116137503f9ad","World update: Millions people gathered Iceland northern Spain witness Europe’s","world-update-millions-people-gathered-iceland-northern-spain-witness-europe-s","World","40","Millions of people gathered in Iceland and northern Spain to witness Europe’s first total solar eclipse in 27 years on Wednesday, with Spanish officials warning people to avoid areas where a heatwave has raised the risk of wildfires. Authorities were","2026-08-12T15:26:09.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7c8a7a384ce9735fc8b399","Pakistan update: least terrorists were killed Balochistan’s Surab district, including","pakistan-update-least-terrorists-were-killed-balochistan-s-surab-district-including","Pakistan","36","At least 18 terrorists were killed in Balochistan’s Surab district, including eight in a premature detonation, the military’s media wing said on Wednesday. The Inter-Services Public Relations (ISPR) said eight terrorists were killed when an “under","2026-08-12T14:56:22.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7d252a73456e27cc216f62","Pakistan update: Foreign Office (FO) said Wednesday that Pakistan, signatory","pakistan-update-foreign-office-fo-said-wednesday-that-pakistan-signatory","Pakistan","37","The Foreign Office (FO) said on Wednesday that Pakistan, as a signatory to the recently announced multinational maritime defence coalition, would implement its commitments “in full earnest”. The statement comes following the deaths of three Pakistani sailors","2026-08-12T14:10:31.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7c593c91ed342a6f57d73f","Pakistan update: RAWALPINDI: Rawalpindi police said Wednesday that they arrested","pakistan-update-rawalpindi-rawalpindi-police-said-wednesday-that-they-arrested","Pakistan","45","RAWALPINDI: Rawalpindi police said on Wednesday that they had arrested three cops, who were guards of the Adiala jail, for their alleged involvement in the escape of a prisoner while he was being taken back to Jhelum jail from a court in the garrison city","2026-08-12T11:26:24.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7c442a911b95be8c63c75b","Pakistan update: Minister State Interior Tallal Chaudhry Wednesday said that","pakistan-update-minister-state-interior-tallal-chaudhry-wednesday-said-that","Pakistan","41","Minister of State for Interior Tallal Chaudhry on Wednesday said that the PTI could not “absolve themselves of responsibility” after a man was shot dead by law enforcement officials on Rawalpindi’s Mall Road for allegedly open firing on security forces. PTV","2026-08-12T09:55:08.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7c4b2d1c9222ab24c301c2","Pakistan update: Foreign Office (FO) said Wednesday that Interior Minister","pakistan-update-foreign-office-fo-said-wednesday-that-interior-minister","Pakistan","36","The Foreign Office (FO) said on Wednesday that Interior Minister Mohsin Naqvi’s visit to Iran was aimed at discussing bilateral relations, security-related matters and regional developments, particularly peace and stability in the region. Addressing a weekly","2026-08-12T08:33:49.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7c60497f4737c40a52f689","World update: China’s strongest typhoon this year lashed wide swathes","world-update-china-s-strongest-typhoon-this-year-lashed-wide-swathes","World","38","China’s strongest typhoon this year lashed wide swathes of the country, battering the capital with bouts of intense rain that flooded key roads and stranded vehicles, after setting new rainfall records in central and eastern provinces. The world’s","2026-08-12T07:53:28.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7c04de0aa3c3e4c50d6052","World update: President Donald Trump said Wednesday secretly switched planes","world-update-president-donald-trump-said-wednesday-secretly-switched-planes","World","45","US President Donald Trump said on Wednesday he secretly switched planes in Turkiye last month at the direction of the US Secret Service, but that the plane he ultimately flew on was still more vulnerable than Air Force One. Following a Nato summit in Ankara","2026-08-12T05:21:04.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7c0bea4a0c3237d83d281d","Pakistan update: Three additional judges take oath today Four permanent","pakistan-update-three-additional-judges-take-oath-today-four-permanent","Pakistan","43","• Three SHC additional judges to take oath today • Four permanent judges of PHC and one of LHC also administered oath • Equalisation of Supreme Court and FCC judges’ perks green-lit • President approves Haroon Akhtar’s appointment as adviser to PM, okays","2026-08-12T04:01:45.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7be8bd7e5c7532e928b7dc","Pakistan update: ISLAMABAD: Supreme Court rejected Punjab government’s petition seeking","pakistan-update-islamabad-supreme-court-rejected-punjab-government-s-petition-seeking","Pakistan","39","ISLAMABAD: The Supreme Court has rejected the Punjab government’s petition seeking a review of its Dec 2, 2025 verdict that commuted a rape conviction into a charge of fornication — a ruling that sparked considerable controversy, with rights organisations","2026-08-12T03:12:36.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7c12ed4f7ebe4554214b34","Pakistan update: killed Tanzania-flagged ship attacked el-Mandeb, says Yemen govt","pakistan-update-killed-tanzania-flagged-ship-attacked-el-mandeb-says-yemen-govt","Pakistan","44","• Six killed as Tanzania-flagged ship attacked in Bab el-Mandeb, says Yemen govt • Houthis claim attack on Saudi ship in Red Sea • US forces ‘disable’ Panama-flagged container ship trying to break blockade DUBAI: Three Pakistanis are said to be among the six","2026-08-12T02:29:57.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7c19fa206a12f2d26178b8","Pakistan update: Mohsin Naqvi meets Pezeshkian Araghchi Tehran Khawaja Asif","pakistan-update-mohsin-naqvi-meets-pezeshkian-araghchi-tehran-khawaja-asif","Pakistan","41","• Mohsin Naqvi meets Pezeshkian and Araghchi in Tehran • Khawaja Asif says warring sides nearing ‘some sort of an arrangement’ • Tehran sees Islamabad MoU as ‘only legitimate framework’ for resolution of wider war • Trump rails against ‘devious Iranian","2026-08-12T02:18:49.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7b7f44fc8228bb991ec81f","Pakistan update: Investigators probing murder young business owner Raza Tuesday","pakistan-update-investigators-probing-murder-young-business-owner-raza-tuesday","Pakistan","40","Investigators probing the murder of young business owner Mir Raza Ali on Tuesday received the chemical examiner’s report and one DNA report, but said the findings were not yet “conclusive” enough to determine the direction of the investigation, Dawn has","2026-08-11T18:56:40.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7b6a2e07815d11ecdbb9b8","Pakistan update: Investigators probing murder young business owner Raza have","pakistan-update-investigators-probing-murder-young-business-owner-raza-have","Pakistan","40","Investigators probing the murder of young business owner Mir Raza Ali have received the chemical examiner’s report and one DNA report, but said the findings were not yet “conclusive” enough to determine the direction of the investigation, Dawn has learnt","2026-08-11T18:24:59.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7b55154b679350776b531e","World update: Sign now! Sign now! Sign now? Sign now","world-update-sign-now-sign-now-sign-now-sign-now","World","49","Sign up now! Sign up now! Sign up now? Sign up now! Far be it for Football Daily to make cheap gags [wait, what? – Football Daily Ed] relating to the involvement of Amazon founder and master of the universe Jeff Bezos in a consortium buying around 30% of","2026-08-11T14:50:02.000Z","https://www.theguardian.com/football/rss","Novexa News Desk","0","draft"
