"url","status","title","titleLength","metaDescription","metaDescriptionLength","h1","wordCount","author","category","publishedDate","modifiedDate","canonical","image","structuredData","potentialDuplicate","promptLeakage","placeholderDetection","brokenHtml","qualityWarnings","recommendation"
"https://www.novexa.news/news/ukraine-reports-six-dead-as-drone-war-intensifies","published","Ukraine reports six dead as drone war intensifies","49","Russian strikes killed six people in Ukraine while Moscow said it intercepted 605 drones, underscoring the latest escalation in the war","135","Ukraine reports six dead as drone war intensifies","469","Novexa News Desk","World","2026-08-06T07:36:56.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/ukraine-reports-six-dead-as-drone-war-intensifies","/api/og?title=Ukraine%20reports%20six%20dead%20as%20drone%20war%20intensifies&category=World","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/ihc-pauses-decision-plea-judge-appointment-delay","published","IHC pauses decision on plea over judge appointment delay","56","The Islamabad High Court reserved its ruling on a petition challenging President Asif Ali Zardari’s delay in approving judicial appointments","140","IHC pauses decision on plea over judge appointment delay","426","Novexa News Desk","Pakistan","2026-08-06T07:30:05.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/ihc-pauses-decision-plea-judge-appointment-delay","https://images.pexels.com/photos/9594196/pexels-photo-9594196.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/hrcp-pfuj-flag-fresh-curbs-on-foreign-press-access","published","HRCP, PFUJ flag fresh curbs on foreign press access","51","HRCP and PFUJ have raised alarm over new rules requiring foreign journalists to seek permission before covering news outside three major cities","143","HRCP, PFUJ flag fresh curbs on foreign press access","448","Novexa News Desk","Pakistan","2026-08-06T07:29:05.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/hrcp-pfuj-flag-fresh-curbs-on-foreign-press-access","https://images.pexels.com/photos/26424944/pexels-photo-26424944.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/senate-panel-contempt-vote-fauci-testimony","published","Senate panel eyes contempt vote over Fauci testimony","52","A Senate Homeland Security Committee vote could push ahead on contempt for Anthony Fauci after he declined to answer questions on the COVID-19 response","151","Senate panel eyes contempt vote over Fauci testimony","316","Novexa News Desk","World","2026-08-06T07:16:22.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/senate-panel-contempt-vote-fauci-testimony","https://images.pexels.com/photos/22669715/pexels-photo-22669715.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/german-factory-orders-beat-forecasts-as-markets-wobble","published","German factory orders beat forecasts as markets wobble","54","German factory orders rose faster than expected in June, while Asian shares eased on a tech pullback and markets tracked oil below $80 a barrel","143","German factory orders beat forecasts as markets wobble","403","Novexa News Desk","World","2026-08-06T07:06:53.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/german-factory-orders-beat-forecasts-as-markets-wobble","https://images.pexels.com/photos/8830673/pexels-photo-8830673.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/shehbaz-asim-munir-saudi-visit-august-6","published","Pakistan update: Prime Minister Shehbaz Sharif, alongside Chief Defence Forces","78","Prime Minister Shehbaz Sharif and Field Marshal Asim Munir will visit Saudi Arabia from August 6 to 8 for talks on bilateral and regional ties","142","Pakistan update: Prime Minister Shehbaz Sharif, alongside Chief Defence Forces","480","Novexa News Desk","Pakistan","2026-08-06T06:59:19.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/shehbaz-asim-munir-saudi-visit-august-6","https://images.pexels.com/photos/36841752/pexels-photo-36841752.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Review headline length | Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/ihc-weighs-plea-delayed-nod-judicial-appointments","published","IHC weighs plea over delayed nod for judicial appointments","58","The Islamabad High Court has reserved a ruling on a plea challenging delay in presidential approval of judicial appointments for several high courts","148","IHC weighs plea over delayed nod for judicial appointments","424","Novexa News Desk","Pakistan","2026-08-06T06:51:56.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/ihc-weighs-plea-delayed-nod-judicial-appointments","https://images.pexels.com/photos/27044454/pexels-photo-27044454.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/ferran-torres-future-barcelona-scrutiny","published","Ferran Torres future at Barcelona comes under scrutiny","54","Ferran Torres is facing fan criticism at Barcelona after comments that left open the possibility of a move away, according to BBC Sport","135","Ferran Torres future at Barcelona comes under scrutiny","452","Novexa News Desk","World","2026-08-06T06:45:27.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/ferran-torres-future-barcelona-scrutiny","https://images.pexels.com/photos/8383653/pexels-photo-8383653.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/meta-ai-model-breach-raises-fresh-safety-concerns","published","Meta AI model breach raises fresh safety concerns","49","Meta said one of its AI models gained internet access during testing, renewing debate over AI safety, cybersecurity controls and model containment","146","Meta AI model breach raises fresh safety concerns","466","Novexa News Desk","World","2026-08-06T06:28:38.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/meta-ai-model-breach-raises-fresh-safety-concerns","https://images.pexels.com/photos/3665443/pexels-photo-3665443.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved | Duplicate-story risk exceeds the public threshold","REVIEW"
"https://www.novexa.news/news/westminster-council-backs-ban-standing-soho-pubs","published","Westminster council backs ban on standing at Soho pubs","54","Westminster council has recommended curbing standing and bar service in Soho and the West End, drawing criticism from Mayor Sadiq Khan","134","Westminster council backs ban on standing at Soho pubs","555","Novexa News Desk","Business","2026-08-06T06:00:40.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/westminster-council-backs-ban-standing-soho-pubs","https://images.pexels.com/photos/30624862/pexels-photo-30624862.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/carney-jabs-trump-after-teleprompter-glitch-in-toronto","published","Carney jabs Trump after teleprompter glitch in Toronto","54","Canadian Prime Minister Mark Carney mocked Donald Trump after a teleprompter failure in Toronto, highlighting tense Canada-US relations and trade disputes","154","Carney jabs Trump after teleprompter glitch in Toronto","403","Novexa News Desk","World","2026-08-06T05:59:24.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/carney-jabs-trump-after-teleprompter-glitch-in-toronto","https://images.pexels.com/photos/33229797/pexels-photo-33229797.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/ai-fakes-fuel-china-disaster-video-confusion-online","published","AI fakes fuel China disaster video confusion online","51","BBC reports that fake disaster videos are spreading fast online in China as more extreme weather fuels confusion and real-world problems","136","AI fakes fuel China disaster video confusion online","495","Novexa News Desk","World","2026-08-06T05:29:27.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/ai-fakes-fuel-china-disaster-video-confusion-online","https://images.pexels.com/photos/2479433/pexels-photo-2479433.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/explosive-drone-discovery-german-airport-alarm","published","Explosive Drone Discovery Raises Alarm at German Airport","56","Police in Germany are investigating a drone found near an airport runway with an unknown explosive device, raising fresh concerns over airport security","151","Explosive Drone Discovery Raises Alarm at German Airport","352","Novexa News Desk","World","2026-08-06T05:23:08.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/explosive-drone-discovery-german-airport-alarm","https://images.pexels.com/photos/3885496/pexels-photo-3885496.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/shakib-home-attacked-after-hasina-media-appearance","published","World update: Windows were smashed petrol bombs hurled former Bangladesh","72","Former Bangladesh captain Shakib Al Hasan’s home was attacked after he joined Sheikh Hasina’s first public media event since her ouster","135","World update: Windows were smashed petrol bombs hurled former Bangladesh","400","Novexa News Desk","World","2026-08-06T05:12:34.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/shakib-home-attacked-after-hasina-media-appearance","/api/og?title=World%20update%3A%20Windows%20were%20smashed%20petrol%20bombs%20hurled%20former%20Bangladesh&category=World","true","","","","","Review headline length | Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/pakistan-hockey-coach-veldhof-eyes-long-term-rebuild","published","Pakistan hockey coach Veldhof eyes long-term rebuild","52","Pakistan hockey coach Bob Johan Veldhof says the FIH World Cup comes too soon and that the team’s focus is on longer-term progress and the Asian Games","150","Pakistan hockey coach Veldhof eyes long-term rebuild","414","Novexa News Desk","Pakistan","2026-08-06T04:24:13.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/pakistan-hockey-coach-veldhof-eyes-long-term-rebuild","https://images.pexels.com/photos/8973000/pexels-photo-8973000.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/pakistan-unveil-world-cup-hockey-squad-samiullah-upbeat","published","Pakistan unveil World Cup hockey squad with Samiullah upbeat","60","Pakistan have named a 20-player squad for the FIH Men’s World Cup, with Samiullah Khan expressing cautious optimism after the South Korea series","144","Pakistan unveil World Cup hockey squad with Samiullah upbeat","458","Novexa News Desk","Pakistan","2026-08-06T04:22:30.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/pakistan-unveil-world-cup-hockey-squad-samiullah-upbeat","https://images.pexels.com/photos/38554222/pexels-photo-38554222.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/trump-targets-abdul-el-sayed-after-michigan-senate-win","published","Trump targets Abdul El-Sayed after Michigan Senate win","54","Donald Trump attacked Michigan Democratic Senate candidate Abdul El-Sayed after his Michigan win, using sharp language that drew attention online","145","Trump targets Abdul El-Sayed after Michigan Senate win","609","Novexa News Desk","World","2026-08-06T04:02:29.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/trump-targets-abdul-el-sayed-after-michigan-senate-win","https://images.pexels.com/photos/6564823/pexels-photo-6564823.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/waziristan-quadcopter-flights-spark-fear-in-birmal","published","Waziristan quadcopter flights spark fear in Birmal","50","Residents of Birmal in Lower South Waziristan are calling for an end to nighttime quadcopter flights and gunfire after repeated disturbances and blasts","151","Waziristan quadcopter flights spark fear in Birmal","481","Novexa News Desk","Pakistan","2026-08-06T04:01:38.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/waziristan-quadcopter-flights-spark-fear-in-birmal","https://images.pexels.com/photos/1698966/pexels-photo-1698966.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/pakistan-banking-awards-august-21-karachi","published","Pakistan update: KARACHI: 11th Pakistan Banking Awards organised annually DawnMedia","83","The 11th Pakistan Banking Awards, organised by DawnMedia with partners, will take place on August 21 to honour excellence in Pakistan’s banking sector","150","Pakistan update: KARACHI: 11th Pakistan Banking Awards organised annually DawnMedia","440","Novexa News Desk","Pakistan","2026-08-06T03:51:39.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/pakistan-banking-awards-august-21-karachi","/api/og?title=Pakistan%20update%3A%20KARACHI%3A%2011th%20Pakistan%20Banking%20Awards%20organised%20annually%20DawnMedia&category=Pakistan","true","","","","","Review headline length | Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/pac-flags-alleged-irregular-kpt-hiring-of-1200-staff","published","PAC flags alleged irregular KPT hiring of 1,200 staff","53","The PAC reviewed audit objections over Karachi Port Trust recruitment, with auditors saying about 1,200 employees were hired without due process","144","PAC flags alleged irregular KPT hiring of 1,200 staff","453","Novexa News Desk","Pakistan","2026-08-06T03:44:26.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/pac-flags-alleged-irregular-kpt-hiring-of-1200-staff","https://images.pexels.com/photos/36582709/pexels-photo-36582709.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/hasina-vows-return-to-bangladesh-despite-prison-risk","published","Hasina vows return to Bangladesh despite prison risk","52","Sheikh Hasina says she will return to Bangladesh in December despite the risk of detention, as Dhaka pushes for her extradition and protests flare","146","Hasina vows return to Bangladesh despite prison risk","506","Novexa News Desk","World","2026-08-06T03:30:46.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/hasina-vows-return-to-bangladesh-despite-prison-risk","https://images.pexels.com/photos/8472961/pexels-photo-8472961.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/israeli-raid-qalandia-camp-leaves-eight-wounded","published","Israeli raid in Qalandia camp leaves eight wounded","50","Israeli forces raided Qalandia refugee camp near Jerusalem, injuring eight people as tensions rise over evictions and military operations in the West Bank","154","Israeli raid in Qalandia camp leaves eight wounded","392","Novexa News Desk","World","2026-08-06T03:07:52.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/israeli-raid-qalandia-camp-leaves-eight-wounded","/api/og?title=Israeli%20raid%20in%20Qalandia%20camp%20leaves%20eight%20wounded&category=World","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/afridi-threatens-islamabad-march-pti-marks-khan-arrest","published","Pakistan update: holds protests, rallies countrywide mark third anniversary Imran","81","PTI marked Imran Khan’s third arrest anniversary with rallies nationwide as KP Chief Minister Sohail Afridi warned of an Islamabad march on Sept. 27","148","Pakistan update: holds protests, rallies countrywide mark third anniversary Imran","486","Novexa News Desk","Pakistan","2026-08-06T02:44:03.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/afridi-threatens-islamabad-march-pti-marks-khan-arrest","https://images.pexels.com/photos/5632248/pexels-photo-5632248.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Review headline length | Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/psx-surges-past-180000-as-buying-lifts-market","published","PSX surges past 180,000 as buying lifts market","46","Pakistan Stock Exchange climbs above 180,000 as falling oil prices and easing US-Iran tensions drive broad buying and improve investor sentiment","144","PSX surges past 180,000 as buying lifts market","536","Novexa News Desk","Pakistan","2026-08-06T02:43:19.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/psx-surges-past-180000-as-buying-lifts-market","https://images.pexels.com/photos/6120252/pexels-photo-6120252.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/iran-oman-finalize-hormuz-route-talks-oil-slips","published","Iran Says Hormuz Deal Near but Reopening Is Conditional","55","Iran and Oman are close to a shipping framework for the Strait of Hormuz, but Tehran says the agreement alone will not fully reopen the waterway. Iran and","154","Iran Says Hormuz Deal Near but Reopening Is Conditional","848","Abdul Basit","World","2026-08-06T02:38:16.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/iran-oman-finalize-hormuz-route-talks-oil-slips","https://pixabay.com/get/g65ab6099fdc3cd3b25c561f243b8cd7456d789f76a51fe8212260e6027a3ea8ff872e84706ff547bc7e1b41d1b71cdc278269a958c97ec4c7da89ad63b9fb0e1_1280.jpg","true","","","","","","KEEP"
"https://www.novexa.news/news/pakistan-industry-waits-for-clarity-after-naqvi-comment","published","Pakistan Industry Waits for Clarity After Naqvi Comment","55","Trade leaders in Pakistan stayed cautious after Mohsin Naqvi said the governance system had collapsed, while FPCCI highlighted energy and tax pressures","151","Pakistan Industry Waits for Clarity After Naqvi Comment","610","Novexa News Desk","Pakistan","2026-08-06T02:35:35.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/pakistan-industry-waits-for-clarity-after-naqvi-comment","https://images.pexels.com/photos/5306242/pexels-photo-5306242.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/us-firms-eye-pakistan-critical-mineral-supply-chain","published","US firms eye Pakistan's critical mineral supply chain","53","US companies are exploring Pakistani mines and larger mineral projects as talks on a bilateral trade framework advance, Dawn reports","132","US firms eye Pakistan's critical mineral supply chain","486","Novexa News Desk","Pakistan","2026-08-06T02:34:18.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/us-firms-eye-pakistan-critical-mineral-supply-chain","https://images.pexels.com/photos/5139206/pexels-photo-5139206.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/gambian-women-lead-mangrove-recovery-around-banjul","published","Gambian Women Lead Mangrove Recovery Around Banjul","50","Women in The Gambia are restoring mangroves around Banjul, earning a living while helping protect the island capital from erosion and flooding","142","Gambian Women Lead Mangrove Recovery Around Banjul","554","Novexa News Desk","World","2026-08-06T02:34:00.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/gambian-women-lead-mangrove-recovery-around-banjul","https://images.pexels.com/photos/18284888/pexels-photo-18284888.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/infantino-stays-on-after-fifa-crisis-talks-rabat","published","Infantino to Stay On After Fifa Crisis Talks in Rabat","53","Fifa says Gianni Infantino will remain president after emergency talks in Rabat, while also confirming he apologised for failing to consult members","147","Infantino to Stay On After Fifa Crisis Talks in Rabat","474","Novexa News Desk","World","2026-08-05T22:30:40.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/infantino-stays-on-after-fifa-crisis-talks-rabat","https://images.pexels.com/photos/28827841/pexels-photo-28827841.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/google-deepmind-leadership-shake-up-new-ai-phase","published","Google DeepMind leadership shake-up marks new AI phase","54","Demis Hassabis is stepping back from Google DeepMind management as Koray Kavukcuoglu takes over, in a wider AI leadership reshuffle at Alphabet","143","Google DeepMind leadership shake-up marks new AI phase","484","Novexa News Desk","Technology","2026-08-05T22:23:46.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/google-deepmind-leadership-shake-up-new-ai-phase","https://images.pexels.com/photos/32529341/pexels-photo-32529341.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/phil-salt-backs-longer-hundred-schedule-after-tight-run","published","Sports update: Welsh Fire captain Phil Salt says ideally would","62","Welsh Fire captain Phil Salt says The Hundred could benefit from being a week longer after his team played three matches in five days, BBC Sport reports","152","Sports update: Welsh Fire captain Phil Salt says ideally would","609","Novexa News Desk","Sports","2026-08-05T21:57:16.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/phil-salt-backs-longer-hundred-schedule-after-tight-run","https://images.pexels.com/photos/33210166/pexels-photo-33210166.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/max-miller-cnn-appearance-fresh-scrutiny","published","Max Miller’s CNN Appearance Draws Fresh Scrutiny","48","Ohio Republican Max Miller used a long CNN interview with Jake Tapper to push back on allegations that have complicated his re-election campaign","144","Max Miller’s CNN Appearance Draws Fresh Scrutiny","479","Novexa News Desk","Politics","2026-08-05T21:51:24.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/max-miller-cnn-appearance-fresh-scrutiny","https://images.pexels.com/photos/31283302/pexels-photo-31283302.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/us-offers-over-100m-for-jalisco-cartel-leaders","published","US offers over $100M for Jalisco cartel leaders","47","The Trump administration has raised rewards for eight Jalisco cartel leaders, stepping up pressure on a major Mexican criminal network, Al Jazeera reports","154","US offers over $100M for Jalisco cartel leaders","452","Novexa News Desk","World","2026-08-05T21:07:03.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/us-offers-over-100m-for-jalisco-cartel-leaders","https://images.pexels.com/photos/13651932/pexels-photo-13651932.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/moove-250m-robotaxi-fleet-management","published","Moove’s $250M bet on robotaxi fleet management","46","Moove has raised $250 million to expand its autonomous vehicle fleet management business, with ambitions to eventually own robotaxis, TechCrunch reports","152","Moove’s $250M bet on robotaxi fleet management","472","Novexa News Desk","Business","2026-08-05T20:50:45.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/moove-250m-robotaxi-fleet-management","https://images.pexels.com/photos/5900167/pexels-photo-5900167.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/malaysia-pilot-drug-arrest-airport-security","published","Malaysia Pilot Drug Arrest Raises Airport Security Questions","60","An airline pilot was arrested at Jakarta airport after officials said he smuggled ecstasy and tested positive for ecstasy and cocaine, according to Indonesian p","160","Malaysia Pilot Drug Arrest Raises Airport Security Questions","390","Novexa News Desk","Business","2026-08-05T20:50:20.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/malaysia-pilot-drug-arrest-airport-security","/api/og?title=Malaysia%20Pilot%20Drug%20Arrest%20Raises%20Airport%20Security%20Questions&category=Business","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/hasina-says-she-will-return-to-bangladesh-despite-death-sentence","published","Hasina Says She Will Return to Bangladesh Despite Death Sentence","64","Ousted Bangladeshi leader Sheikh Hasina says she will return home from exile despite a death sentence, as the anniversary of her 2024 ouster is marked","150","Hasina Says She Will Return to Bangladesh Despite Death Sentence","417","Novexa News Desk","World","2026-08-05T20:43:29.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/hasina-says-she-will-return-to-bangladesh-despite-death-sentence","/api/og?title=Hasina%20Says%20She%20Will%20Return%20to%20Bangladesh%20Despite%20Death%20Sentence&category=World","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/us-close-five-consulates-china-influence-fears","published","US to close five consulates amid China influence fears","54","The US State Department has notified Congress of plans to close five consulates, prompting criticism that the move could create openings for China","146","US to close five consulates amid China influence fears","580","Novexa News Desk","World","2026-08-05T19:20:28.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/us-close-five-consulates-china-influence-fears","https://images.pexels.com/photos/6564821/pexels-photo-6564821.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved | Duplicate-story risk exceeds the public threshold","REVIEW"
"https://www.novexa.news/news/pakistan-warns-un-afghan-terror-safe-havens","published","Pakistan warns UN of Afghan terror safe havens","46","Pakistan told the UN Security Council that terrorist groups are still using safe havens in Afghanistan, while also raising Kashmir concerns","139","Pakistan warns UN of Afghan terror safe havens","490","Novexa News Desk","Pakistan","2026-08-05T19:19:44.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/pakistan-warns-un-afghan-terror-safe-havens","/api/og?title=Pakistan%20warns%20UN%20of%20Afghan%20terror%20safe%20havens&category=Pakistan","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/pakistan-fuel-prices-petrol-up-rs445-diesel-down-rs2","published","Pakistan fuel prices: petrol up Rs4.45, diesel down Rs2","55","Pakistan has raised petrol prices by Rs4.45 a litre while cutting high-speed diesel by Rs2, according to official notifications reported by Dawn","144","Pakistan fuel prices: petrol up Rs4.45, diesel down Rs2","534","Novexa News Desk","Pakistan","2026-08-05T19:14:59.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/pakistan-fuel-prices-petrol-up-rs445-diesel-down-rs2","https://images.pexels.com/photos/5372611/pexels-photo-5372611.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/real-madrid-diomande-record-transfer-vinicius-contract","published","Real Madrid close on Diomande record transfer as Vinícius stays","63","Real Madrid have agreed a club-record deal for Yan Diomande and remain in talks to extend Vinícius Júnior’s contract after rival interest","137","Real Madrid close on Diomande record transfer as Vinícius stays","439","Novexa News Desk","World","2026-08-05T19:12:01.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/real-madrid-diomande-record-transfer-vinicius-contract","https://images.pexels.com/photos/9666387/pexels-photo-9666387.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/infantino-faces-backlash-as-fifa-power-struggle-deepens","published","Infantino Faces Backlash as FIFA Power Struggle Deepens","55","Gianni Infantino is facing growing resistance from football power brokers as FIFA criticism intensifies over governance, power and its long-running direction","157","Infantino Faces Backlash as FIFA Power Struggle Deepens","474","Novexa News Desk","World","2026-08-05T19:00:26.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/infantino-faces-backlash-as-fifa-power-struggle-deepens","https://images.pexels.com/photos/27915834/pexels-photo-27915834.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/matthias-jaissle-takes-over-newcastle-united","published","Matthias Jaissle takes over at Newcastle United","47","Newcastle United have appointed Matthias Jaissle as head coach. Here is what the 38-year-old German brings as he succeeds Eddie Howe","132","Matthias Jaissle takes over at Newcastle United","615","Novexa News Desk","Sports","2026-08-05T18:32:43.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/matthias-jaissle-takes-over-newcastle-united","https://images.pexels.com/photos/15867405/pexels-photo-15867405.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/naqvi-says-shehbaz-sharif-will-serve-full-term","published","Naqvi says Shehbaz Sharif will serve full term","46","Mohsin Naqvi says the Pakistan government will complete its tenure and Prime Minister Shehbaz Sharif will remain in office for five years","137","Naqvi says Shehbaz Sharif will serve full term","453","Novexa News Desk","Pakistan","2026-08-05T18:27:52.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/naqvi-says-shehbaz-sharif-will-serve-full-term","https://images.pexels.com/photos/16173896/pexels-photo-16173896.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
"https://www.novexa.news/news/trump-second-term-gains-fresh-scrutiny-npr","published","Trump’s second-term gains draw fresh scrutiny from NPR","54","NPR highlights fresh scrutiny of Trump’s finances after reporting on an estimated $2.2 billion gained in his first year back in office","134","Trump’s second-term gains draw fresh scrutiny from NPR","533","Novexa News Desk","World","2026-08-05T17:41:17.000Z","2026-08-24T19:00:09.000Z","https://www.novexa.news/news/trump-second-term-gains-fresh-scrutiny-npr","https://images.pexels.com/photos/4640880/pexels-photo-4640880.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","true","","","","","Editorial review is not approved","REVIEW"
